Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,target
36700,0.4,1,3,4,59.6,61.0,4.82,4.85,2.88,0
36701,0.35,2,0,4,60.8,57.0,4.61,4.57,2.79,0
36703,0.4,4,0,5,63.5,55.0,4.69,4.66,2.97,0
36704,0.32,3,3,1,59.4,60.0,4.47,4.45,2.65,0
36705,0.32,3,3,1,61.0,59.0,4.41,4.38,2.68,0
36707,0.47,2,6,7,62.1,54.5,4.97,4.99,3.09,0
36712,0.33,2,1,7,61.8,56.0,4.46,4.44,2.75,0
36713,0.42,3,1,2,60.0,61.0,4.88,4.85,2.92,0
36714,0.42,2,1,2,62.1,55.0,4.81,4.79,2.98,0
36715,0.56,3,2,0,62.6,60.0,5.3,5.15,3.27,0
36718,0.42,4,3,7,61.2,56.0,4.84,4.86,2.97,0
36719,0.4,4,4,6,62.9,56.0,4.69,4.72,2.96,0
36722,0.4,4,0,4,60.8,59.0,4.74,4.76,2.89,0
36724,0.32,4,3,1,62.4,55.0,4.4,4.42,2.75,0
36725,0.32,2,1,6,61.7,55.0,4.39,4.42,2.72,0
36726,0.32,2,1,6,60.9,57.0,4.42,4.45,2.7,0
36727,0.32,4,3,1,62.9,55.0,4.37,4.41,2.76,0
36728,0.32,3,3,1,59.9,58.0,4.42,4.43,2.65,0
36729,0.32,4,3,1,61.8,55.0,4.39,4.45,2.73,0
36730,0.32,2,1,6,61.7,56.0,4.4,4.42,2.72,0
36731,0.32,3,1,6,60.5,58.0,4.42,4.47,2.69,0
36732,0.32,3,3,1,59.4,59.0,4.48,4.51,2.67,0
36733,0.32,2,3,1,60.5,57.0,4.42,4.44,2.68,0
36734,0.32,2,1,6,61.3,57.0,4.38,4.43,2.7,0
36735,0.32,2,3,1,61.8,55.0,4.41,4.43,2.73,0
36736,0.32,4,1,6,60.8,58.0,4.38,4.41,2.67,0
36737,0.32,2,1,6,61.9,55.0,4.38,4.41,2.72,0
36738,0.32,2,3,1,61.2,57.0,4.4,4.43,2.7,0
36739,0.32,3,3,1,62.0,60.0,4.37,4.41,2.72,0
36740,0.32,3,1,6,61.8,59.0,4.35,4.39,2.7,0
36741,0.32,2,3,1,60.9,56.0,4.41,4.43,2.69,0
36742,0.32,2,1,6,61.6,56.0,4.41,4.42,2.72,0
36743,0.38,2,2,7,60.9,58.0,4.66,4.7,2.85,0
36744,0.38,2,0,5,61.5,56.0,4.66,4.7,2.88,0
36746,0.4,1,0,4,60.5,63.0,4.75,4.77,2.88,0
36747,0.33,2,2,6,61.8,57.0,4.44,4.46,2.75,0
36748,0.33,2,2,6,61.9,56.0,4.42,4.47,2.75,0
36749,0.33,2,2,6,61.7,57.0,4.44,4.47,2.75,0
36750,0.33,2,2,6,61.9,55.0,4.42,4.44,2.74,0
36751,0.33,2,0,7,60.9,57.0,4.46,4.48,2.72,0
36752,0.33,2,2,6,62.4,55.0,4.44,4.47,2.78,0
36753,0.33,2,2,6,62.4,55.0,4.4,4.42,2.75,0
36754,0.33,2,2,6,61.8,57.0,4.43,4.47,2.75,0
36755,0.33,2,0,7,61.1,56.0,4.44,4.46,2.72,0
36756,0.38,2,3,5,60.6,57.0,4.7,4.73,2.86,0
36757,0.38,2,4,4,61.7,55.0,4.65,4.7,2.89,0
36758,0.38,2,0,4,61.0,57.0,4.66,4.69,2.85,0
36759,0.51,3,2,3,62.3,62.0,5.09,5.02,3.15,0
36760,0.52,2,4,3,60.5,56.0,5.25,5.23,3.17,0
36761,0.56,4,4,3,62.0,63.0,5.26,5.21,3.27,0
36762,0.51,4,5,3,61.2,56.0,5.12,5.14,3.14,0
36763,0.35,2,2,7,62.1,56.0,4.56,4.52,2.82,0
36764,0.3,2,1,6,61.2,57.0,4.36,4.33,2.66,0
36765,0.3,2,1,6,60.5,57.0,4.39,4.34,2.64,0
36766,0.3,3,1,6,60.0,60.0,4.38,4.35,2.62,0
36767,0.3,2,1,6,60.1,57.0,4.41,4.38,2.64,0
36768,0.39,3,2,4,61.7,58.0,4.71,4.69,2.9,0
36772,0.3,3,1,6,61.3,59.0,4.33,4.28,2.64,0
36773,0.3,2,1,6,61.4,56.0,4.37,4.33,2.67,0
36776,0.3,2,3,1,62.0,56.0,4.31,4.3,2.67,0
36777,0.3,2,1,6,60.6,57.0,4.35,4.33,2.63,0
36778,0.3,2,1,6,61.5,57.0,4.35,4.33,2.67,0
36779,0.3,2,1,6,61.8,56.0,4.31,4.3,2.66,0
36780,0.51,3,6,2,61.7,56.0,5.17,5.14,3.18,0
36781,0.39,4,3,7,63.4,57.0,4.65,4.62,2.94,0
36782,0.39,2,2,4,60.9,56.0,4.75,4.68,2.87,0
36783,0.35,3,4,6,60.1,62.0,4.57,4.52,2.73,0
36801,0.3,3,3,1,60.0,59.0,4.34,4.32,2.6,0
36802,0.3,3,3,1,61.0,62.0,4.34,4.32,2.64,0
36803,0.3,2,3,1,61.4,57.0,4.37,4.33,2.67,0
36804,0.3,3,3,1,60.2,58.0,4.39,4.35,2.63,0
36805,0.3,2,3,1,62.1,55.0,4.35,4.31,2.69,0
36806,0.3,2,3,1,62.8,57.0,4.32,4.28,2.7,0
36807,0.3,2,3,1,60.9,57.0,4.32,4.29,2.62,0
36808,0.3,3,3,1,61.6,60.0,4.32,4.29,2.65,0
36809,0.3,2,3,1,61.7,55.0,4.34,4.31,2.67,0
36810,0.3,2,3,1,62.8,57.0,4.3,4.27,2.69,0
36811,0.3,2,3,1,62.6,57.0,4.32,4.28,2.69,0
36812,0.3,3,3,1,62.9,58.0,4.25,4.21,2.66,0
36813,0.3,1,3,1,63.8,55.0,4.28,4.24,2.72,0
36814,0.3,2,3,1,63.0,53.0,4.3,4.24,2.69,0
36815,0.3,4,3,1,63.5,55.0,4.28,4.26,2.71,0
36816,0.51,3,5,3,60.4,59.0,5.2,5.17,3.13,0
36817,0.51,3,2,3,62.9,59.0,5.11,5.07,3.2,0
36823,0.33,4,1,1,61.8,55.0,4.47,4.52,2.78,0
36824,0.3,4,1,1,61.8,54.0,4.34,4.37,2.69,0
36826,0.56,4,6,2,60.3,59.0,5.3,5.34,3.21,0
36828,0.36,2,0,7,61.9,53.0,4.57,4.6,2.84,0
36829,0.33,2,2,1,62.2,53.0,4.46,4.48,2.78,0
36830,0.33,2,2,1,61.2,56.0,4.48,4.5,2.75,0
36831,0.3,2,1,1,61.3,58.0,4.28,4.33,2.64,0
36832,0.3,2,1,1,61.1,57.0,4.31,4.33,2.64,0
36833,0.3,2,1,1,61.2,58.0,4.31,4.38,2.66,0
36834,0.3,2,1,1,62.2,55.0,4.32,4.36,2.7,0
36836,0.37,3,4,7,62.2,59.0,4.56,4.54,2.83,0
36837,0.37,3,4,7,61.3,58.0,4.63,4.6,2.83,0
36838,0.37,3,3,4,61.5,58.0,4.6,4.57,2.82,0
36839,0.37,3,3,4,61.4,58.0,4.61,4.58,2.82,0
36840,0.37,3,3,4,59.2,61.0,4.7,4.63,2.76,0
36841,0.37,4,3,4,63.1,56.0,4.59,4.57,2.89,0
36842,0.37,3,2,5,61.2,58.0,4.69,4.63,2.85,0
36843,0.37,3,2,5,59.7,59.0,4.68,4.64,2.78,0
36844,0.37,2,2,5,60.6,56.0,4.64,4.63,2.81,0
36845,0.37,3,2,5,59.8,59.0,4.66,4.63,2.78,0
36846,0.37,3,2,5,60.6,58.0,4.67,4.63,2.82,0
36847,0.37,2,2,5,61.1,57.0,4.67,4.63,2.84,0
36848,0.37,3,2,5,61.2,60.0,4.63,4.59,2.82,0
36849,0.37,2,2,5,61.4,56.0,4.63,4.59,2.83,0
36850,0.37,3,2,5,61.0,58.0,4.63,4.61,2.82,0
36851,0.37,4,2,5,63.3,56.0,4.63,4.56,2.91,0
36852,0.37,3,2,5,61.9,59.0,4.61,4.57,2.84,0
36853,0.37,3,2,5,62.7,58.0,4.58,4.55,2.86,0
36854,0.37,3,2,5,61.9,58.0,4.6,4.54,2.83,0
36855,0.33,2,0,4,60.9,57.0,4.5,4.47,2.73,0
36856,0.31,4,1,1,61.6,54.0,4.38,4.42,2.71,0
36857,0.5,1,0,3,58.5,64.0,5.2,5.12,3.02,0
36858,0.5,1,0,3,63.1,56.0,5.05,4.96,3.16,0
36859,0.42,4,1,5,62.8,59.0,4.76,4.8,3.0,0
36860,0.42,2,1,5,61.8,57.0,4.77,4.81,2.96,0
36861,0.42,2,1,5,62.4,55.0,4.79,4.83,3.0,0
36862,0.42,3,1,5,60.9,59.0,4.81,4.85,2.94,0
36863,0.42,2,1,5,62.4,55.0,4.79,4.8,2.99,0
36864,0.39,2,2,4,62.2,56.0,4.63,4.7,2.9,0
36865,0.39,3,0,5,61.3,58.0,4.7,4.73,2.89,0
36866,0.39,4,0,5,60.2,59.0,4.74,4.76,2.86,0
36867,0.42,2,1,5,62.4,55.0,4.79,4.83,3.0,0
36868,0.42,2,1,5,62.0,55.0,4.8,4.82,2.98,0
36869,0.42,3,1,5,61.0,60.0,4.82,4.85,2.95,0
36870,0.42,2,1,5,61.3,56.0,4.81,4.85,2.96,0
36871,0.39,4,3,7,60.7,61.0,4.7,4.73,2.86,0
36872,0.42,3,1,5,61.0,59.0,4.82,4.85,2.95,0
36873,0.42,2,1,5,62.3,55.0,4.77,4.83,2.99,0
36874,0.42,2,1,5,62.2,55.0,4.79,4.83,2.99,0
36875,0.42,4,1,5,61.9,59.0,4.75,4.81,2.96,0
36876,0.39,2,2,4,62.3,57.0,4.65,4.69,2.91,0
36877,0.39,3,0,5,61.4,60.0,4.7,4.72,2.89,0
36878,0.42,2,1,5,62.1,56.0,4.77,4.8,2.97,0
36879,0.42,2,1,5,61.7,56.0,4.8,4.82,2.97,0
36880,0.5,2,4,3,62.9,57.0,5.04,5.01,3.16,0
36881,0.5,3,4,3,61.0,58.0,5.14,5.05,3.11,0
36882,0.32,2,2,1,61.2,57.0,4.44,4.45,2.72,0
36883,0.31,2,1,1,62.2,53.0,4.35,4.4,2.72,0
36884,0.4,4,1,4,62.9,56.0,4.67,4.71,2.95,0
36885,0.51,1,5,2,63.1,56.0,5.06,5.14,3.22,0
36887,0.55,2,4,3,61.4,55.0,5.27,5.29,3.24,0
36888,0.35,2,3,1,60.7,57.0,4.59,4.61,2.79,0
36889,0.35,2,3,1,60.2,57.0,4.6,4.64,2.78,0
36890,0.5,1,6,2,59.6,60.0,5.15,5.18,3.08,0
36891,0.31,2,2,6,61.8,56.0,4.36,4.34,2.69,0
36892,0.31,2,2,6,62.1,56.0,4.38,4.35,2.71,0
36893,0.31,3,2,6,62.4,60.0,4.31,4.28,2.68,0
36894,0.31,2,2,6,62.4,57.0,4.32,4.3,2.69,0
36895,0.31,3,2,6,61.8,59.0,4.35,4.33,2.68,0
36896,0.33,2,4,1,61.0,55.0,4.5,4.49,2.74,0
36897,0.33,2,4,1,60.5,56.0,4.54,4.52,2.74,0
36898,0.33,2,4,1,60.6,57.0,4.51,4.5,2.73,0
36899,0.4,2,1,4,62.1,55.0,4.79,4.75,2.96,0
36902,0.37,2,2,6,61.3,55.0,4.62,4.65,2.84,0
36903,0.4,2,2,4,61.4,57.0,4.74,4.77,2.92,0
36904,0.48,3,3,2,59.7,59.0,5.07,5.04,3.02,0
36905,0.4,0,3,2,59.9,67.0,4.81,4.77,2.87,0
36906,0.32,2,1,5,60.2,57.0,4.51,4.46,2.7,0
36907,0.42,2,3,7,62.3,53.0,4.83,4.86,3.02,0
36908,0.42,2,0,5,61.5,55.0,4.83,4.86,2.98,0
36909,0.42,2,5,1,62.1,54.0,4.82,4.84,3.0,0
36910,0.42,2,5,1,61.7,55.0,4.83,4.86,2.99,0
36911,0.42,2,5,1,62.0,54.0,4.82,4.85,3.0,0
36931,0.24,4,2,6,60.6,60.0,4.03,4.06,2.45,0
36932,0.24,4,2,6,59.4,60.0,4.04,4.08,2.41,0
36933,0.24,4,2,6,57.2,63.0,4.1,4.15,2.36,0
36935,0.24,4,1,6,63.4,57.0,3.91,3.95,2.49,0
36940,0.24,4,0,6,59.2,59.0,4.04,4.1,2.41,0
36944,0.35,2,6,4,61.5,56.0,4.56,4.58,2.81,0
36947,0.32,2,4,2,61.8,55.0,4.39,4.41,2.72,0
36948,0.32,2,4,2,61.0,56.0,4.4,4.42,2.69,0
36949,0.3,4,0,2,58.8,63.0,4.32,4.35,2.55,0
36950,0.28,4,4,6,58.5,61.0,4.27,4.31,2.51,0
36951,0.25,4,1,5,61.3,57.0,4.05,4.08,2.49,0
36952,0.25,4,2,4,60.7,57.0,4.06,4.09,2.47,0
36955,0.33,2,5,5,62.3,54.0,4.45,4.48,2.78,0
36956,0.33,2,5,5,61.4,56.0,4.45,4.48,2.74,0
36959,0.28,1,4,6,56.0,64.0,4.38,4.41,2.46,0
36960,0.32,4,6,2,63.2,56.0,4.36,4.31,2.74,0
36971,0.39,4,1,7,62.2,55.0,4.66,4.7,2.91,0
36972,0.42,2,3,7,61.4,54.0,4.81,4.9,2.98,0
36974,0.38,1,3,4,63.9,60.0,4.59,4.52,2.91,0
36976,0.4,4,2,7,63.0,57.0,4.63,4.7,2.94,0
36977,0.4,4,0,4,63.2,60.0,4.65,4.69,2.95,0
36978,0.42,3,3,7,61.6,60.0,4.8,4.85,2.97,0
36979,0.5,1,6,5,57.7,60.0,5.28,5.26,3.04,0
36980,0.38,2,2,7,62.0,55.0,4.66,4.7,2.9,0
36981,0.38,2,2,7,61.3,55.0,4.71,4.72,2.89,0
36982,0.38,2,2,7,60.8,58.0,4.69,4.72,2.86,0
36983,0.38,2,2,7,60.8,53.0,4.72,4.76,2.88,0
36984,0.24,2,2,6,61.1,56.0,4.01,4.05,2.47,0
36985,0.5,4,6,2,63.3,60.0,4.99,4.97,3.15,0
36986,0.38,2,1,5,61.9,57.0,4.66,4.61,2.87,0
36987,0.51,1,4,3,63.7,61.0,4.99,4.96,3.17,0
36988,0.51,3,4,3,60.0,62.0,5.18,5.15,3.1,0
36991,0.33,2,2,6,61.5,56.0,4.46,4.49,2.75,0
36992,0.54,2,5,3,61.8,54.0,5.24,5.27,3.25,0
36993,0.5,2,4,3,62.4,55.0,5.09,5.11,3.18,0
36994,0.5,2,4,3,62.3,53.0,5.1,5.14,3.19,0
36995,0.54,2,6,2,62.5,54.0,5.22,5.25,3.27,0
36998,0.35,2,0,5,60.6,57.0,4.63,4.58,2.79,0
36999,0.39,4,2,7,61.7,56.0,4.7,4.74,2.91,0
37001,0.5,1,6,5,63.2,60.0,5.01,5.06,3.18,0
37002,0.5,3,5,2,61.7,58.0,5.09,5.15,3.16,0
37003,0.55,4,6,2,62.5,57.0,5.22,5.24,3.27,0
37004,0.3,3,0,7,62.4,58.0,4.3,4.26,2.67,0
37005,0.3,2,0,7,62.9,56.0,4.29,4.27,2.69,0
37006,0.33,2,4,6,61.7,56.0,4.48,4.46,2.76,0
37007,0.33,3,4,6,61.4,59.0,4.44,4.42,2.72,0
37008,0.33,2,4,6,62.1,55.0,4.44,4.42,2.75,0
37009,0.33,2,4,6,62.2,55.0,4.44,4.4,2.75,0
37010,0.33,3,3,7,60.6,58.0,4.5,4.47,2.72,0
37011,0.33,2,3,7,60.1,57.0,4.51,4.48,2.7,0
37012,0.33,3,3,7,59.5,60.0,4.55,4.52,2.7,0
37013,0.33,4,3,7,60.0,63.0,4.49,4.45,2.68,0
37014,0.33,3,3,7,60.9,59.0,4.49,4.45,2.72,0
37015,0.33,2,3,7,61.5,56.0,4.49,4.45,2.75,0
37016,0.33,3,3,7,60.9,57.0,4.5,4.43,2.72,0
37017,0.33,3,3,7,61.0,58.0,4.48,4.44,2.72,0
37018,0.33,2,3,7,61.7,56.0,4.46,4.42,2.74,0
37019,0.33,2,3,7,61.7,55.0,4.46,4.42,2.74,0
37020,0.33,2,3,7,62.7,55.0,4.46,4.41,2.78,0
37021,0.33,3,3,7,61.2,57.0,4.44,4.42,2.71,0
37022,0.33,3,3,7,61.7,58.0,4.42,4.39,2.72,0
37023,0.33,3,3,7,61.7,59.0,4.42,4.39,2.72,0
37024,0.33,3,3,7,61.9,58.0,4.43,4.39,2.73,0
37025,0.33,2,3,7,62.5,54.0,4.45,4.41,2.77,0
37026,0.33,3,3,7,62.0,59.0,4.46,4.41,2.75,0
37027,0.33,2,3,7,63.0,57.0,4.42,4.38,2.77,0
37028,0.3,1,2,6,63.7,59.0,4.24,4.17,2.68,0
37029,0.49,3,4,5,59.6,62.0,5.17,5.14,3.07,0
37030,0.33,3,3,7,62.8,57.0,4.47,4.39,2.78,0
37031,0.35,4,2,6,61.6,56.0,4.53,4.55,2.79,0
37032,0.42,3,2,2,60.6,58.0,4.89,4.81,2.94,0
37033,0.4,3,3,5,61.9,58.0,4.76,4.74,2.94,0
37034,0.4,3,3,5,60.4,58.0,4.78,4.75,2.88,0
37035,0.4,4,0,4,63.3,57.0,4.66,4.72,2.97,0
37036,0.4,4,0,4,64.2,57.0,4.67,4.7,3.01,0
37037,0.4,4,0,4,63.1,55.0,4.7,4.74,2.98,0
37038,0.38,3,4,6,61.2,60.0,4.68,4.7,2.87,0
37039,0.38,4,4,6,59.1,58.0,4.71,4.76,2.8,0
37040,0.38,1,4,6,63.3,58.0,4.57,4.62,2.91,0
37041,0.4,2,3,6,61.7,57.0,4.75,4.78,2.94,0
37047,0.35,2,1,6,61.8,56.0,4.53,4.5,2.79,0
37048,0.35,2,1,6,61.9,56.0,4.55,4.53,2.81,0
37049,0.31,2,1,4,61.2,55.0,4.42,4.4,2.7,0
37050,0.32,3,1,1,60.0,61.0,4.5,4.46,2.69,0
37051,0.36,4,1,7,61.8,58.0,4.55,4.58,2.82,0
37052,0.4,4,4,6,63.9,57.0,4.62,4.68,2.97,0
37054,0.38,2,1,5,61.5,54.0,4.67,4.69,2.88,0
37055,0.33,2,3,1,61.7,58.0,4.42,4.46,2.74,0
37068,0.42,2,4,6,61.8,55.0,4.8,4.85,2.98,0
37069,0.48,2,3,2,61.4,56.0,5.02,5.07,3.1,0
37070,0.55,1,6,4,63.8,61.0,5.09,5.12,3.26,0
37103,0.31,3,1,6,58.9,59.0,4.48,4.41,2.62,0
37104,0.38,2,3,2,62.1,54.0,4.67,4.64,2.9,0
37105,0.38,2,3,2,61.8,54.0,4.69,4.67,2.9,0
37106,0.38,2,3,2,62.0,55.0,4.67,4.64,2.89,0
37107,0.38,2,2,5,62.4,54.0,4.65,4.6,2.89,0
37108,0.38,2,2,5,61.9,55.0,4.69,4.63,2.89,0
37109,0.38,2,2,5,61.9,55.0,4.68,4.64,2.89,0
37110,0.38,2,3,2,61.6,56.0,4.68,4.63,2.86,0
37111,0.4,3,4,2,61.9,57.0,4.75,4.71,2.93,0
37112,0.5,0,5,4,66.9,56.0,4.85,4.81,3.23,0
37113,0.38,4,3,6,59.9,56.0,4.73,4.75,2.84,0
37114,0.4,2,5,7,61.8,56.0,4.76,4.79,2.95,0
37115,0.33,2,1,7,60.0,56.0,4.53,4.56,2.72,0
37116,0.39,2,2,5,61.2,57.0,4.69,4.73,2.88,0
37119,0.42,3,0,2,61.5,58.0,4.83,4.8,2.96,0
37120,0.42,3,0,2,60.2,57.0,4.89,4.85,2.93,0
37121,0.42,2,0,2,63.0,57.0,4.81,4.77,3.02,0
37122,0.42,2,0,2,61.9,55.0,4.84,4.79,2.98,0
37123,0.42,2,0,2,63.0,55.0,4.79,4.76,3.01,0
37126,0.39,4,1,7,61.9,58.0,4.66,4.68,2.89,0
37127,0.52,2,0,0,61.1,57.0,5.18,5.2,3.17,0
37128,0.39,4,2,4,62.0,56.0,4.72,4.64,2.9,0
37129,0.37,3,0,7,60.7,59.0,4.63,4.66,2.82,0
37130,0.39,2,2,5,62.3,55.0,4.69,4.71,2.93,0
37131,0.37,3,1,7,59.6,60.0,4.75,4.68,2.81,0
37132,0.36,2,0,7,60.7,56.0,4.59,4.63,2.8,0
37134,0.33,2,3,6,61.0,56.0,4.49,4.52,2.75,0
37135,0.4,2,2,4,61.8,55.0,4.76,4.78,2.95,0
37136,0.42,2,3,3,60.9,56.0,4.87,4.89,2.97,0
37137,0.33,2,2,1,62.2,53.0,4.47,4.5,2.79,0
37138,0.33,2,2,1,61.3,55.0,4.48,4.49,2.75,0
37139,0.37,3,1,5,60.2,58.0,4.68,4.65,2.81,0
37140,0.37,3,1,5,60.6,58.0,4.65,4.62,2.81,0
37141,0.4,4,2,7,62.9,55.0,4.72,4.75,2.98,0
37142,0.4,2,2,7,61.1,57.0,4.73,4.8,2.91,0
37143,0.32,2,1,4,61.5,56.0,4.4,4.38,2.7,0
37144,0.32,2,1,4,61.9,56.0,4.41,4.38,2.72,0
37145,0.32,3,0,5,62.0,57.0,4.42,4.38,2.73,0
37146,0.32,2,0,5,62.4,57.0,4.38,4.34,2.72,0
37147,0.32,2,1,4,61.7,56.0,4.42,4.39,2.72,0
37148,0.32,2,1,4,61.7,57.0,4.42,4.39,2.72,0
37149,0.32,2,1,4,61.8,55.0,4.43,4.4,2.73,0
37150,0.32,2,1,4,61.6,57.0,4.39,4.35,2.69,0
37151,0.32,2,1,4,59.9,55.0,4.49,4.46,2.68,0
37152,0.32,2,0,5,61.7,57.0,4.39,4.36,2.7,0
37153,0.32,2,0,5,62.2,56.0,4.39,4.36,2.72,0
37154,0.36,3,5,1,59.9,59.0,4.63,4.58,2.76,0
37155,0.32,2,0,5,61.0,56.0,4.46,4.42,2.71,0
37156,0.32,2,0,5,61.0,57.0,4.46,4.42,2.71,0
37157,0.32,2,0,5,60.5,56.0,4.48,4.45,2.7,0
37158,0.32,2,0,5,62.1,54.0,4.46,4.4,2.75,0
37159,0.32,2,0,5,61.5,56.0,4.44,4.41,2.72,0
37160,0.32,3,0,5,60.3,60.0,4.44,4.42,2.67,0
37161,0.32,2,0,5,62.7,57.0,4.44,4.4,2.77,0
37162,0.32,2,0,5,62.1,56.0,4.43,4.39,2.74,0
37163,0.32,2,0,5,62.3,57.0,4.41,4.39,2.74,0
37164,0.32,2,0,5,61.5,56.0,4.42,4.39,2.71,0
37165,0.32,2,0,5,61.9,55.0,4.43,4.39,2.73,0
37166,0.32,2,0,5,61.1,56.0,4.41,4.39,2.69,0
37167,0.32,2,0,5,62.0,55.0,4.42,4.38,2.73,0
37168,0.32,3,0,5,61.7,59.0,4.43,4.38,2.72,0
37169,0.32,2,0,5,61.7,54.0,4.43,4.38,2.72,0
37170,0.32,2,0,5,62.5,56.0,4.45,4.38,2.76,0
37171,0.32,2,0,5,62.2,56.0,4.4,4.38,2.73,0
37172,0.32,2,0,5,62.0,55.0,4.41,4.37,2.72,0
37173,0.32,2,0,5,62.2,55.0,4.41,4.37,2.73,0
37174,0.32,2,0,5,61.3,56.0,4.41,4.37,2.69,0
37175,0.32,2,0,5,61.6,56.0,4.4,4.37,2.7,0
37176,0.32,2,0,5,61.6,56.0,4.4,4.37,2.7,0
37177,0.32,2,0,5,62.6,55.0,4.39,4.37,2.74,0
37178,0.32,2,0,5,62.5,57.0,4.39,4.34,2.73,0
37179,0.32,2,0,5,61.8,57.0,4.36,4.35,2.69,0
37180,0.32,2,0,5,62.7,54.0,4.38,4.36,2.74,0
37181,0.32,2,0,5,61.9,57.0,4.39,4.37,2.71,0
37182,0.32,3,0,5,61.7,58.0,4.38,4.34,2.69,0
37183,0.48,3,4,3,58.5,59.0,5.16,5.13,3.01,0
37185,0.54,3,4,3,61.8,60.0,5.2,5.16,3.2,0
37186,0.32,2,0,5,62.6,57.0,4.41,4.37,2.75,0
37187,0.32,2,0,5,61.9,55.0,4.44,4.41,2.74,0
37188,0.32,2,0,6,61.8,56.0,4.4,4.37,2.71,0
37189,0.32,3,0,6,62.0,60.0,4.4,4.37,2.72,0
37190,0.38,2,3,6,62.1,56.0,4.61,4.64,2.87,0
37193,0.53,2,5,3,62.0,54.0,5.19,5.23,3.23,0
37194,0.51,2,3,3,60.6,57.0,5.17,5.2,3.14,0
37197,0.52,4,5,3,60.9,59.0,5.14,5.18,3.14,0
37198,0.39,2,3,7,61.1,56.0,4.7,4.72,2.88,0
37199,0.35,2,3,1,61.8,56.0,4.52,4.57,2.81,0
37200,0.4,1,3,7,61.4,64.0,4.65,4.7,2.87,0
37201,0.33,2,2,7,60.9,56.0,4.47,4.5,2.73,0
37218,0.38,1,1,6,62.4,64.0,4.61,4.59,2.87,0
37219,0.38,4,4,6,60.0,57.0,4.75,4.79,2.86,0
37220,0.52,0,2,3,56.3,59.0,5.41,5.35,3.03,0
37221,0.31,2,2,6,61.6,55.0,4.36,4.41,2.7,0
37222,0.31,2,2,6,61.1,56.0,4.37,4.4,2.68,0
37225,0.4,2,1,5,61.1,56.0,4.77,4.75,2.91,0
37226,0.4,3,1,5,59.3,59.0,4.81,4.77,2.84,0
37227,0.4,2,1,5,62.2,56.0,4.74,4.72,2.94,0
37228,0.4,3,1,5,61.9,59.0,4.75,4.72,2.93,0
37229,0.4,2,1,5,62.3,56.0,4.75,4.72,2.95,0
37230,0.4,2,1,5,62.9,55.0,4.74,4.73,2.98,0
37231,0.4,2,1,5,62.9,55.0,4.73,4.72,2.97,0
37232,0.4,3,1,5,60.7,60.0,4.75,4.7,2.87,0
37233,0.4,3,1,5,62.2,59.0,4.74,4.71,2.94,0
37234,0.4,2,1,5,62.4,55.0,4.74,4.71,2.95,0
37235,0.4,2,1,5,62.4,56.0,4.74,4.71,2.95,0
37236,0.4,2,1,5,62.6,57.0,4.73,4.7,2.95,0
37237,0.4,2,1,5,62.0,57.0,4.7,4.66,2.9,0
37238,0.4,3,1,5,62.2,58.0,4.72,4.67,2.92,0
37239,0.4,3,1,5,62.5,58.0,4.73,4.65,2.93,0
37240,0.4,2,2,5,61.9,55.0,4.77,4.73,2.94,0
37241,0.52,3,4,3,60.9,61.0,5.15,5.1,3.12,0
37242,0.5,1,2,2,64.3,57.0,5.03,4.94,3.21,0
37243,0.39,3,1,5,59.7,59.0,4.83,4.79,2.87,0
37247,0.3,2,3,6,61.9,55.0,4.32,4.34,2.68,0
37249,0.51,4,6,2,63.2,56.0,5.06,5.1,3.21,0
37250,0.4,4,0,7,59.4,61.0,4.77,4.82,2.85,0
37251,0.4,4,0,7,58.4,60.0,4.81,4.84,2.82,0
37252,0.4,2,3,6,61.3,56.0,4.74,4.75,2.91,0
37253,0.32,2,0,4,61.2,55.0,4.41,4.45,2.71,0
37254,0.31,2,2,7,61.2,56.0,4.39,4.37,2.68,0
37255,0.31,2,2,7,62.4,55.0,4.36,4.33,2.71,0
37256,0.31,2,4,1,60.8,57.0,4.4,4.38,2.67,0
37257,0.31,3,3,6,58.0,62.0,4.47,4.42,2.58,0
37258,0.31,2,3,6,62.8,57.0,4.33,4.3,2.71,0
37259,0.31,3,4,1,60.4,58.0,4.43,4.41,2.67,0
37260,0.31,3,2,1,61.9,58.0,4.39,4.36,2.71,0
37261,0.32,3,6,2,61.6,58.0,4.4,4.36,2.7,0
37262,0.32,4,5,3,63.4,56.0,4.37,4.34,2.76,0
37263,0.32,4,5,3,63.1,58.0,4.41,4.34,2.76,0
37264,0.32,3,6,2,63.0,58.0,4.35,4.32,2.73,0
37265,0.29,4,1,4,61.4,61.0,4.22,4.25,2.6,0
37266,0.28,2,4,4,62.3,55.0,4.21,4.24,2.63,0
37268,0.28,2,2,2,60.6,55.0,4.26,4.3,2.6,0
37269,0.32,4,4,2,61.8,56.0,4.38,4.41,2.71,0
37275,0.35,2,6,4,62.6,53.7,4.51,4.54,2.83,0
37276,0.3,1,6,7,57.4,61.0,4.41,4.44,2.54,0
37280,0.3,4,3,5,62.1,57.0,4.27,4.29,2.66,0
37282,0.3,2,3,5,61.0,57.0,4.33,4.36,2.65,0
37283,0.4,2,5,3,61.0,58.0,4.74,4.77,2.9,0
37284,0.3,1,2,5,63.1,55.0,4.24,4.29,2.69,0
37285,0.3,1,2,5,63.5,55.0,4.25,4.28,2.71,0
